questionId,title,titleSlug,difficulty,acRate,isPaidOnly,topicTags,categoryTitle
1025,Minimum Cost For Tickets,minimum-cost-for-tickets,Medium,67.4,False,"Array,Dynamic Programming",Algorithms
1026,String Without AAA or BBB,string-without-aaa-or-bbb,Medium,44.97,False,"String,Greedy",Algorithms
1027,Sum of Even Numbers After Queries,sum-of-even-numbers-after-queries,Medium,68.75,False,"Array,Simulation",Algorithms
1028,Interval List Intersections,interval-list-intersections,Medium,72.94,False,"Array,Two Pointers,Sweep Line",Algorithms
1029,Vertical Order Traversal of a Binary Tree,vertical-order-traversal-of-a-binary-tree,Hard,53.19,False,"Hash Table,Tree,Depth-First Search,Breadth-First Search,Sorting,Binary Tree",Algorithms
1030,Smallest String Starting From Leaf,smallest-string-starting-from-leaf,Medium,61.12,False,"String,Backtracking,Tree,Depth-First Search,Binary Tree",Algorithms
1031,Add to Array-Form of Integer,add-to-array-form-of-integer,Easy,45.4,False,"Array,Math",Algorithms
1032,Satisfiability of Equality Equations,satisfiability-of-equality-equations,Medium,51.54,False,"Array,String,Union-Find,Graph Theory",Algorithms
1033,Broken Calculator,broken-calculator,Medium,55.89,False,"Math,Greedy",Algorithms
1034,Subarrays with K Different Integers,subarrays-with-k-different-integers,Hard,67.54,False,"Array,Hash Table,Sliding Window,Counting",Algorithms
1035,Cousins in Binary Tree,cousins-in-binary-tree,Easy,59.06,False,"Tree,Depth-First Search,Breadth-First Search,Binary Tree",Algorithms
1036,Rotting Oranges,rotting-oranges,Medium,58.1,False,"Array,Breadth-First Search,Matrix",Algorithms
1037,Minimum Number of K Consecutive Bit Flips,minimum-number-of-k-consecutive-bit-flips,Hard,62.24,False,"Array,Bit Manipulation,Queue,Sliding Window,Prefix Sum",Algorithms
1038,Number of Squareful Arrays,number-of-squareful-arrays,Hard,51.16,False,"Array,Hash Table,Math,Dynamic Programming,Backtracking,Bit Manipulation,Bitmask",Algorithms
1039,Find the Town Judge,find-the-town-judge,Easy,50.51,False,"Array,Hash Table,Graph Theory",Algorithms
1040,Maximum Binary Tree II,maximum-binary-tree-ii,Medium,70.27,False,"Tree,Binary Tree",Algorithms
1041,Available Captures for Rook,available-captures-for-rook,Easy,71.44,False,"Array,Matrix,Simulation",Algorithms
1042,Minimum Cost to Merge Stones,minimum-cost-to-merge-stones,Hard,45.59,False,"Array,Dynamic Programming,Prefix Sum",Algorithms
1043,Grid Illumination,grid-illumination,Hard,39.0,False,"Array,Hash Table",Algorithms
1044,Find Common Characters,find-common-characters,Easy,74.65,False,"Array,Hash Table,String",Algorithms
1045,Check If Word Is Valid After Substitutions,check-if-word-is-valid-after-substitutions,Medium,61.01,False,"String,Stack",Algorithms
1046,Max Consecutive Ones III,max-consecutive-ones-iii,Medium,67.26,False,"Array,Binary Search,Sliding Window,Prefix Sum",Algorithms
1047,Maximize Sum Of Array After K Negations,maximize-sum-of-array-after-k-negations,Easy,53.48,False,"Array,Greedy,Sorting",Algorithms
1048,Clumsy Factorial,clumsy-factorial,Medium,61.02,False,"Math,Stack,Simulation",Algorithms
1049,Minimum Domino Rotations For Equal Row,minimum-domino-rotations-for-equal-row,Medium,56.49,False,"Array,Greedy",Algorithms
1050,Construct Binary Search Tree from Preorder Traversal,construct-binary-search-tree-from-preorder-traversal,Medium,84.08,False,"Array,Stack,Tree,Binary Search Tree,Monotonic Stack,Binary Tree",Algorithms
1054,Complement of Base 10 Integer,complement-of-base-10-integer,Easy,60.62,False,Bit Manipulation,Algorithms
1055,Pairs of Songs With Total Durations Divisible by 60,pairs-of-songs-with-total-durations-divisible-by-60,Medium,53.41,False,"Array,Hash Table,Counting",Algorithms
1056,Capacity To Ship Packages Within D Days,capacity-to-ship-packages-within-d-days,Medium,73.47,False,"Array,Binary Search",Algorithms
1057,Numbers With Repeated Digits,numbers-with-repeated-digits,Hard,45.74,False,"Math,Dynamic Programming",Algorithms
1062,Partition Array Into Three Parts With Equal Sum,partition-array-into-three-parts-with-equal-sum,Easy,42.54,False,"Array,Greedy",Algorithms
1063,Best Sightseeing Pair,best-sightseeing-pair,Medium,62.65,False,"Array,Dynamic Programming",Algorithms
1064,Smallest Integer Divisible by K,smallest-integer-divisible-by-k,Medium,54.31,False,"Hash Table,Math",Algorithms
1065,Binary String With Substrings Representing 1 To N,binary-string-with-substrings-representing-1-to-n,Medium,58.39,False,"Hash Table,String,Bit Manipulation,Sliding Window",Algorithms
1070,Convert to Base -2,convert-to-base-2,Medium,61.76,False,Math,Algorithms
1071,Binary Prefix Divisible By 5,binary-prefix-divisible-by-5,Easy,53.52,False,"Array,Bit Manipulation",Algorithms
1072,Next Greater Node In Linked List,next-greater-node-in-linked-list,Medium,63.83,False,"Array,Linked List,Stack,Monotonic Stack",Algorithms
1073,Number of Enclaves,number-of-enclaves,Medium,71.49,False,"Array,Depth-First Search,Breadth-First Search,Union-Find,Matrix",Algorithms
1078,Remove Outermost Parentheses,remove-outermost-parentheses,Easy,86.83,False,"String,Stack",Algorithms
1079,Sum of Root To Leaf Binary Numbers,sum-of-root-to-leaf-binary-numbers,Easy,73.67,False,"Tree,Depth-First Search,Binary Tree",Algorithms
1080,Camelcase Matching,camelcase-matching,Medium,65.04,False,"Array,Two Pointers,String,Trie,String Matching",Algorithms
1081,Video Stitching,video-stitching,Medium,52.54,False,"Array,Dynamic Programming,Greedy",Algorithms
1086,Divisor Game,divisor-game,Easy,71.52,False,"Math,Dynamic Programming,Brainteaser,Game Theory",Algorithms
1092,Maximum Difference Between Node and Ancestor,maximum-difference-between-node-and-ancestor,Medium,78.13,False,"Tree,Depth-First Search,Binary Tree",Algorithms
1087,Longest Arithmetic Subsequence,longest-arithmetic-subsequence,Medium,49.86,False,"Array,Hash Table,Binary Search,Dynamic Programming",Algorithms
1093,Recover a Tree From Preorder Traversal,recover-a-tree-from-preorder-traversal,Hard,83.22,False,"String,Tree,Depth-First Search,Binary Tree",Algorithms
1095,Two City Scheduling,two-city-scheduling,Medium,68.33,False,"Array,Greedy,Sorting",Algorithms
1094,Matrix Cells in Distance Order,matrix-cells-in-distance-order,Easy,73.88,False,"Array,Math,Geometry,Sorting,Matrix",Algorithms
1096,Maximum Sum of Two Non-Overlapping Subarrays,maximum-sum-of-two-non-overlapping-subarrays,Medium,60.74,False,"Array,Dynamic Programming,Sliding Window",Algorithms
1097,Stream of Characters,stream-of-characters,Hard,51.92,False,"Array,String,Design,Trie,Data Stream",Algorithms
1103,Moving Stones Until Consecutive,moving-stones-until-consecutive,Medium,52.07,False,"Math,Brainteaser",Algorithms
1104,Coloring A Border,coloring-a-border,Medium,51.07,False,"Array,Depth-First Search,Breadth-First Search,Matrix",Algorithms
1105,Uncrossed Lines,uncrossed-lines,Medium,65.03,False,"Array,Dynamic Programming",Algorithms
1106,Escape a Large Maze,escape-a-large-maze,Hard,36.33,False,"Array,Hash Table,Depth-First Search,Breadth-First Search",Algorithms
1115,Valid Boomerang,valid-boomerang,Easy,39.12,False,"Array,Math,Geometry",Algorithms
1114,Binary Search Tree to Greater Sum Tree,binary-search-tree-to-greater-sum-tree,Medium,88.36,False,"Tree,Depth-First Search,Binary Search Tree,Binary Tree",Algorithms
1111,Minimum Score Triangulation of Polygon,minimum-score-triangulation-of-polygon,Medium,67.35,False,"Array,Dynamic Programming",Algorithms
1113,Moving Stones Until Consecutive II,moving-stones-until-consecutive-ii,Medium,58.72,False,"Array,Math,Sliding Window,Sorting",Algorithms
1119,Robot Bounded In Circle,robot-bounded-in-circle,Medium,56.45,False,"Math,String,Simulation",Algorithms
1120,Flower Planting With No Adjacent,flower-planting-with-no-adjacent,Medium,53.38,False,"Depth-First Search,Breadth-First Search,Graph Theory",Algorithms
1121,Partition Array for Maximum Sum,partition-array-for-maximum-sum,Medium,77.31,False,"Array,Dynamic Programming",Algorithms
1122,Longest Duplicate Substring,longest-duplicate-substring,Hard,31.08,False,"String,Binary Search,Sliding Window,Rolling Hash,Suffix Array,Hash Function",Algorithms
1135,Customers Who Bought All Products,customers-who-bought-all-products,Medium,63.69,False,Database,Database
1127,Last Stone Weight,last-stone-weight,Easy,66.33,False,"Array,Heap (Priority Queue)",Algorithms
1128,Remove All Adjacent Duplicates In String,remove-all-adjacent-duplicates-in-string,Easy,72.79,False,"String,Stack",Algorithms
1129,Longest String Chain,longest-string-chain,Medium,62.81,False,"Array,Hash Table,Two Pointers,String,Dynamic Programming,Sorting",Algorithms
1130,Last Stone Weight II,last-stone-weight-ii,Medium,59.26,False,"Array,Dynamic Programming",Algorithms
1136,Actors and Directors Who Cooperated At Least Three Times,actors-and-directors-who-cooperated-at-least-three-times,Easy,70.9,False,Database,Database
1137,Height Checker,height-checker,Easy,81.53,False,"Array,Sorting,Counting Sort",Algorithms
1138,Grumpy Bookstore Owner,grumpy-bookstore-owner,Medium,63.96,False,"Array,Sliding Window",Algorithms
1139,Previous Permutation With One Swap,previous-permutation-with-one-swap,Medium,49.3,False,"Array,Greedy",Algorithms
1140,Distant Barcodes,distant-barcodes,Medium,48.6,False,"Array,Hash Table,Greedy,Sorting,Heap (Priority Queue),Counting",Algorithms
1051,Shortest Way to Form String,shortest-way-to-form-string,Medium,61.54,True,"Two Pointers,String,Binary Search,Greedy",Algorithms
1069,Confusing Number,confusing-number,Easy,49.32,True,Math,Algorithms
1052,Campus Bikes,campus-bikes,Medium,59.09,True,"Array,Sorting,Heap (Priority Queue)",Algorithms
1053,Minimize Rounding Error to Meet Target,minimize-rounding-error-to-meet-target,Medium,45.75,True,"Array,Math,String,Greedy,Sorting",Algorithms
511,All Paths from Source Lead to Destination,all-paths-from-source-lead-to-destination,Medium,37.04,True,"Graph Theory,Topological Sort",Algorithms
1059,Missing Element in Sorted Array,missing-element-in-sorted-array,Medium,59.66,True,"Array,Binary Search",Algorithms
1058,Lexicographically Smallest Equivalent String,lexicographically-smallest-equivalent-string,Medium,81.15,False,"String,Union-Find",Algorithms
1060,Longest Repeating Substring,longest-repeating-substring,Medium,63.38,True,"String,Binary Search,Dynamic Programming,Rolling Hash,Suffix Array,Hash Function",Algorithms
1061,Number of Valid Subarrays,number-of-valid-subarrays,Hard,79.89,True,"Array,Stack,Monotonic Stack",Algorithms
1066,Fixed Point,fixed-point,Easy,63.78,True,"Array,Binary Search",Algorithms
1075,Index Pairs of a String,index-pairs-of-a-string,Easy,68.66,True,"Array,String,Trie,Sorting",Algorithms
1067,Campus Bikes II,campus-bikes-ii,Medium,55.85,True,"Array,Dynamic Programming,Backtracking,Bit Manipulation,Bitmask",Algorithms
1068,Digit Count in Range,digit-count-in-range,Hard,46.37,True,"Math,Dynamic Programming",Algorithms
1153,Product Sales Analysis I,product-sales-analysis-i,Easy,85.56,False,Database,Database
1154,Product Sales Analysis II,product-sales-analysis-ii,Easy,82.6,True,Database,Database
1155,Product Sales Analysis III,product-sales-analysis-iii,Medium,45.61,False,Database,Database
1146,Greatest Common Divisor of Strings,greatest-common-divisor-of-strings,Easy,53.39,False,"Math,String",Algorithms
1147,Flip Columns For Maximum Number of Equal Rows,flip-columns-for-maximum-number-of-equal-rows,Medium,78.57,False,"Array,Hash Table,Matrix",Algorithms
1148,Adding Two Negabinary Numbers,adding-two-negabinary-numbers,Medium,37.56,False,"Array,Math",Algorithms
1145,Number of Submatrices That Sum to Target,number-of-submatrices-that-sum-to-target,Hard,74.57,False,"Array,Hash Table,Matrix,Prefix Sum",Algorithms
1161,Project Employees I,project-employees-i,Easy,66.51,False,Database,Database
1162,Project Employees II,project-employees-ii,Easy,50.39,True,Database,Database
1163,Project Employees III,project-employees-iii,Medium,77.15,True,Database,Database
1156,Occurrences After Bigram,occurrences-after-bigram,Easy,63.86,False,String,Algorithms
1160,Letter Tile Possibilities,letter-tile-possibilities,Medium,83.53,False,"Hash Table,String,Backtracking,Counting",Algorithms
1157,Insufficient Nodes in Root to Leaf Paths,insufficient-nodes-in-root-to-leaf-paths,Medium,54.84,False,"Tree,Depth-First Search,Binary Tree",Algorithms
1159,Smallest Subsequence of Distinct Characters,smallest-subsequence-of-distinct-characters,Medium,63.08,False,"String,Stack,Greedy,Monotonic Stack",Algorithms
1172,Sales Analysis I,sales-analysis-i,Easy,74.79,True,Database,Database
1173,Sales Analysis II,sales-analysis-ii,Easy,50.08,True,Database,Database
1174,Sales Analysis III,sales-analysis-iii,Easy,47.21,False,Database,Database
1082,Sum of Digits in the Minimum Number,sum-of-digits-in-the-minimum-number,Easy,76.69,True,"Array,Math",Algorithms
1074,High Five,high-five,Easy,74.2,True,"Array,Hash Table,Sorting,Heap (Priority Queue)",Algorithms
1076,Brace Expansion,brace-expansion,Medium,66.76,True,"String,Backtracking,Stack,Breadth-First Search,Sorting",Algorithms
1077,Confusing Number II,confusing-number-ii,Hard,47.15,True,"Math,Backtracking",Algorithms
1168,Duplicate Zeros,duplicate-zeros,Easy,53.36,False,"Array,Two Pointers",Algorithms
1169,Largest Values From Labels,largest-values-from-labels,Medium,64.02,False,"Array,Hash Table,Greedy,Sorting,Counting",Algorithms
1171,Shortest Path in Binary Matrix,shortest-path-in-binary-matrix,Medium,51.09,False,"Array,Breadth-First Search,Matrix",Algorithms
1170,Shortest Common Supersequence ,shortest-common-supersequence,Hard,61.75,False,"String,Dynamic Programming",Algorithms
1183,Statistics from a Large Sample,statistics-from-a-large-sample,Medium,42.95,False,"Array,Math,Probability and Statistics",Algorithms
1184,Car Pooling,car-pooling,Medium,56.18,False,"Array,Sorting,Heap (Priority Queue),Simulation,Prefix Sum",Algorithms
1185,Find in Mountain Array,find-in-mountain-array,Hard,41.07,False,"Array,Binary Search,Interactive",Algorithms
1188,Brace Expansion II,brace-expansion-ii,Hard,63.74,False,"Hash Table,String,Backtracking,Stack,Breadth-First Search,Sorting",Algorithms
1193,Game Play Analysis V,game-play-analysis-v,Hard,50.37,True,Database,Database
1198,Unpopular Books,unpopular-books,Medium,43.4,True,Database,Database
1083,Two Sum Less Than K,two-sum-less-than-k,Easy,62.13,True,"Array,Two Pointers,Binary Search,Sorting",Algorithms
1084,Find K-Length Substrings With No Repeated Characters,find-k-length-substrings-with-no-repeated-characters,Medium,76.45,True,"Hash Table,String,Sliding Window",Algorithms
1085,The Earliest Moment When Everyone Become Friends,the-earliest-moment-when-everyone-become-friends,Medium,65.92,True,"Array,Union-Find,Sorting",Algorithms
1099,Path With Maximum Minimum Value,path-with-maximum-minimum-value,Medium,54.57,True,"Array,Binary Search,Depth-First Search,Breadth-First Search,Union-Find,Heap (Priority Queue),Matrix",Algorithms
1195,Distribute Candies to People,distribute-candies-to-people,Easy,67.4,False,"Math,Simulation",Algorithms
1194,Path In Zigzag Labelled Binary Tree,path-in-zigzag-labelled-binary-tree,Medium,75.73,False,"Math,Tree,Binary Tree",Algorithms
1196,Filling Bookcase Shelves,filling-bookcase-shelves,Medium,68.64,False,"Array,Dynamic Programming",Algorithms
1197,Parsing A Boolean Expression,parsing-a-boolean-expression,Hard,69.79,False,"String,Stack,Recursion",Algorithms
1204,New Users Daily Count,new-users-daily-count,Medium,44.96,True,Database,Database
1205,Defanging an IP Address,defanging-an-ip-address,Easy,89.97,False,String,Algorithms
1206,Corporate Flight Bookings,corporate-flight-bookings,Medium,66.4,False,"Array,Prefix Sum",Algorithms
1207,Delete Nodes And Return Forest,delete-nodes-and-return-forest,Medium,72.46,False,"Array,Hash Table,Tree,Depth-First Search,Binary Tree",Algorithms
1208,Maximum Nesting Depth of Two Valid Parentheses Strings,maximum-nesting-depth-of-two-valid-parentheses-strings,Medium,71.8,False,"String,Stack",Algorithms
1214,Highest Grade For Each Student,highest-grade-for-each-student,Medium,71.12,True,Database,Database
1215,Reported Posts,reported-posts,Easy,64.82,True,Database,Database
1203,Print in Order,print-in-order,Easy,72.73,False,Concurrency,Concurrency
1187,Print FooBar Alternately,print-foobar-alternately,Medium,71.97,False,Concurrency,Concurrency
1216,Print Zero Even Odd,print-zero-even-odd,Medium,65.18,False,Concurrency,Concurrency
1186,Building H2O,building-h2o,Medium,58.33,False,Concurrency,Concurrency
1088,Number of Days in a Month,number-of-days-in-a-month,Easy,59.31,True,Math,Algorithms
1089,Remove Vowels from a String,remove-vowels-from-a-string,Easy,91.29,True,String,Algorithms
1091,Maximum Average Subtree,maximum-average-subtree,Medium,66.91,True,"Tree,Depth-First Search,Binary Tree",Algorithms
1118,Divide Array Into Increasing Sequences,divide-array-into-increasing-sequences,Hard,65.35,True,"Array,Counting",Algorithms
1217,Relative Sort Array,relative-sort-array,Easy,75.1,False,"Array,Hash Table,Sorting,Counting Sort",Algorithms
1218,Lowest Common Ancestor of Deepest Leaves,lowest-common-ancestor-of-deepest-leaves,Medium,79.42,False,"Hash Table,Tree,Depth-First Search,Breadth-First Search,Binary Tree",Algorithms
